"County","Site.Code","Name","Category","Alias","Primary.Watershed","Secondary.Watershed","Watershed.Code","Recreational.Fishing.Area","NS.Mapbook.Reference","Topology.Map.Reference","UTM.Zone","Easting","Northing","Captured.Date","Captured.By","Species.Name","Notes","Capture.Method","Origin","Effort","Effort.Unit","Number.Caught","Catch.Unit.Effort","Average.Length..cm.","Average.Weight..g.","Historical","Surface.Area..ha."
"Annapolis",5,"PARADISE","Lake","","Annapolis","Annapolis River","DC3P",5,"55Y5","21A14",20,328302,4959000,"01 Jan 1989","","Smallmouth Bass",NA,"unknown","Illegal Introduction",NA,"",NA,NA,NA,NA,"True",NA
"Annapolis",11,"GRAND","Lake","","Annapolis","Lequille River","DC2",5,"64V3","21A11",20,304050,4946330,"01 Jan 1993","","Smallmouth Bass",NA,"unknown","Illegal Introduction",NA,"",NA,NA,NA,NA,"True",NA
"Annapolis",30,"WATERLOO","Lake","","Annapolis","Annapolis River","DC3CC",5,"65V1","21A10",20,343477,4954940,"01 Jan 2000","","Smallmouth Bass",NA,"unknown","Illegal Introduction",NA,"",NA,NA,NA,NA,"True",NA
"Annapolis",46,"YOUNGS","Lake","","Annapolis","Shore Direct","DCSD54",5,"55V4","21A14",20,307044,4965760,"01 Jan 1992","","Smallmouth Bass",NA,"unknown","Illegal Introduction",NA,"",NA,NA,NA,NA,"True",NA
"Annapolis",982,"MCGILL","Lake","","Annapolis","Annapolis River","DC3CC",5,"64Z2","21A11",20,340834,4949990,"01 Jan 2000","","Smallmouth Bass",NA,"unknown","Illegal Introduction",NA,"",NA,NA,NA,NA,"True",NA
"Annapolis",984,"LAMBS","Lake","","Annapolis","Lequille River","DC2G",5,"64V2","21A11",20,305937,4949020,"01 Jan 2006","","Smallmouth Bass",NA,"unknown","Illegal Introduction",NA,"",NA,NA,NA,NA,"True",NA
"Annapolis",986,"ELLIOTT","Lake","","Annapolis","Shore Direct","DCSD29",5,"55Y2","21A14",20,327739,4978710,"01 Jan 1950","","Smallmouth Bass",NA,"unknown","Legal Introduction",NA,"",NA,NA,NA,NA,"True",NA
"Annapolis",986,"ELLIOTT","Lake","","Annapolis","Shore Direct","DCSD29",5,"55Y2","21A14",20,327739,4978710,"15 Sep 1986","","Smallmouth Bass",NA,"100 ft gill net","Illegal Introduction",NA,"",NA,NA,NA,NA,"True",17.5
"Annapolis",986,"ELLIOTT","Lake","","Annapolis","Shore Direct","DCSD29",5,"55Y2","21A14",20,327739,4978710,"04 Sep 2003","","Smallmouth Bass",NA,"100 ft gill net","Illegal Introduction",NA,"",NA,NA,NA,NA,"True",NA
"Annapolis",988,"BIG MOLLY UPSIM","Lake","","Annapolis","Annapolis River","DC3CC",5,"64Z2","21A11",20,337626,4946589,"01 Jan 2000","","Smallmouth Bass",NA,"unknown","Illegal Introduction",NA,"",NA,NA,NA,NA,"True",NA
"Cape Breton",2,"BLACKETTS","Lake","","Salmon and Mira","Sydney River","FJ10",1,"14W4","11K01",20,708133,5105010,"19 Jun 2009","leblanje","Smallmouth Bass",NA,"angling","Illegal Introduction",NA,"",NA,NA,NA,NA,"True",NA
"Cape Breton",2,"BLACKETTS","Lake","","Salmon and Mira","Sydney River","FJ10",1,"14W4","11K01",20,708133,5105010,"01 Jun 2010","leblanje","Chain Pickerel",NA,"unknown","Illegal Introduction",NA,"",NA,NA,NA,NA,"True",NA
"Cape Breton",2,"BLACKETTS","Lake","","Salmon and Mira","Sydney River","FJ10",1,"14W4","11K01",20,708133,5105010,"25 Sep 2010","leblanje","Smallmouth Bass",NA,"angling","Illegal Introduction",NA,"",NA,NA,NA,NA,"True",NA
"Cape Breton",2,"BLACKETTS","Lake","","Salmon and Mira","Sydney River","FJ10",1,"14W4","11K01",20,708133,5105010,"25 Sep 2010","leblanje","Chain Pickerel",NA,"unknown","Illegal Introduction",NA,"",NA,NA,NA,NA,"True",NA
"Cape Breton",31,"GILLIS","Lake","","Salmon and Mira","Sydney River","FJ10",1,"14X4","11K01",20,708944,5105020,"19 Jun 2009","","Chain Pickerel",NA,"angling","Illegal Introduction",NA,"",NA,NA,NA,NA,"True",NA
"Colchester",36,"SHORTTS","Lake","","Shubenacadie and Stewiacke","Shubenacadie River","DG1CCC",6,"49W1","11E03",20,475023,5007340,"01 Jan 1988","","Smallmouth Bass",NA,"angling","Illegal Introduction",NA,"",NA,NA,NA,NA,"True",NA
"Colchester",36,"SHORTTS","Lake","","Shubenacadie and Stewiacke","Shubenacadie River","DG1CCC",6,"49W1","11E03",20,475023,5007340,"01 Jan 1994","","Chain Pickerel",NA,"angling","Illegal Introduction",NA,"",NA,NA,NA,NA,"True",NA
"Colchester",36,"SHORTTS","Lake","","Shubenacadie and Stewiacke","Shubenacadie River","DG1CCC",6,"49W1","11E03",20,475023,5007340,"30 Aug 2005","","Smallmouth Bass",NA,"angling","Illegal Introduction",NA,"",NA,NA,NA,NA,"True",NA
"Colchester",36,"SHORTTS","Lake","","Shubenacadie and Stewiacke","Shubenacadie River","DG1CCC",6,"49W1","11E03",20,475023,5007340,"30 Aug 2005","","Chain Pickerel",NA,"angling","Illegal Introduction",NA,"",NA,NA,NA,NA,"True",NA
"Colchester",37,"ROUND","Lake","","John","French River (Tatamagouche)","DO2D",6,"29V2","11E11",20,464195,5055810,"01 Jan 1999","","Smallmouth Bass",NA,"unknown","Illegal Introduction",NA,"",NA,NA,NA,NA,"True",NA
"Cumberland",15,"SUTHERLAND","Lake","","Economy","Portapique River","DJ7E",6,"28Y5","11E12",20,447108,5040650,"04 Jul 2001","","Smallmouth Bass",NA,"unknown","Illegal Introduction",NA,"",NA,NA,NA,NA,"True",NA
"Cumberland",17,"BIG","Lake","VICTORIA","Philip and Wallace","Pugwash River","DN2C",6,"28X1","11E12",20,445036,5062380,"01 Jan 1998","","Smallmouth Bass",NA,"unknown","Illegal Introduction",NA,"",NA,NA,NA,NA,"True",NA
"Cumberland",47,"MATTATAL","Lake","","John","French River (Tatamagouche)","DO2B",6,"29V2","11E11",20,463088,5059800,"01 Jan 2001","","Smallmouth Bass",NA,"unknown","Illegal Introduction",NA,"",NA,NA,NA,NA,"True",NA
"Cumberland",47,"MATTATAL","Lake","","John","French River (Tatamagouche)","DO2B",6,"29V2","11E11",20,463088,5059800,"09 Sep 2004","","Smallmouth Bass",NA,"angling","Illegal Introduction",NA,"",NA,NA,NA,NA,"True",NA
"Cumberland",55,"Angevine","Lake","DEWAR","John","Dewar River","DO1",6,"28Z1","11E12",20,459210,5065180,"01 Jan 2001","","Smallmouth Bass",NA,"unknown","Illegal Introduction",NA,"",NA,NA,NA,NA,"True",NA
"Digby",10,"SPECTACLE","Lake","","Meteghan","Shore Direct","DASD6",4,"70Z5","21B08",20,255586,4907060,"01 Jan 1945","","Chain Pickerel",NA,"unknown","Illegal Introduction",NA,"",NA,NA,NA,NA,"True",NA
"Digby",10,"SPECTACLE","Lake","","Meteghan","Shore Direct","DASD6",4,"70Z5","21B08",20,255586,4907060,"01 Jan 1971","","Smallmouth Bass",NA,"unknown","Legal Introduction",NA,"",NA,NA,NA,NA,"True",NA
"Digby",10,"SPECTACLE","Lake","","Meteghan","Shore Direct","DASD6",4,"70Z5","21B08",20,255586,4907060,"24 Aug 1979","","Chain Pickerel",NA,"100 ft gill net","Illegal Introduction",NA,"",NA,NA,NA,NA,"True",83.1
"Digby",10,"SPECTACLE","Lake","","Meteghan","Shore Direct","DASD6",4,"70Z5","21B08",20,255586,4907060,"24 Aug 1979","","Smallmouth Bass",NA,"100 ft gill net","Illegal Introduction",NA,"",NA,NA,NA,NA,"True",83.1
"Digby",10,"SPECTACLE","Lake","","Meteghan","Shore Direct","DASD6",4,"70Z5","21B08",20,255586,4907060,"22 Sep 1998","","Smallmouth Bass",NA,"100 ft gill net","Illegal Introduction",NA,"",NA,NA,NA,NA,"True",NA
"Digby",10,"SPECTACLE","Lake","","Meteghan","Shore Direct","DASD6",4,"70Z5","21B08",20,255586,4907060,"22 Sep 1998","","Chain Pickerel",NA,"100 ft gill net","Illegal Introduction",NA,"",NA,NA,NA,NA,"True",NA
"Digby",16,"CRANBERRY","Lake","","Meteghan","Meteghan River","DA2A",4,"76Y2","21B01",20,252058,4893520,"16 Aug 1982","","Smallmouth Bass",NA,"angling","Illegal Introduction",NA,"",NA,NA,NA,NA,"True",34.4
"Digby",16,"CRANBERRY","Lake","","Meteghan","Meteghan River","DA2A",4,"76Y2","21B01",20,252058,4893520,"01 Jan 1994","","Smallmouth Bass",NA,"unknown","Illegal Introduction",NA,"",NA,NA,NA,NA,"True",NA
"Digby",16,"CRANBERRY","Lake","","Meteghan","Meteghan River","DA2A",4,"76Y2","21B01",20,252058,4893520,"01 Jan 1994","","Chain Pickerel",NA,"angling","Illegal Introduction",NA,"",NA,NA,NA,NA,"True",NA
"Digby",16,"CRANBERRY","Lake","","Meteghan","Meteghan River","DA2A",4,"76Y2","21B01",20,252058,4893520,"01 Jan 1996","","Smallmouth Bass",NA,"unknown","Legal Introduction",NA,"",NA,NA,NA,NA,"True",NA
"Digby",18,"EEL","Lake","","Meteghan","Meteghan River","DA2",4,"76Z1","21B01",20,256494,4902530,"01 Jan 1993","","Chain Pickerel",NA,"angling","Illegal Introduction",NA,"",NA,NA,NA,NA,"True",NA
"Digby",32,"CLEARWATER","Lake","","Meteghan","Salmon River (Digby)","DA1L",4,"76Z2","21B01",20,256903,4898200,"01 Jan 2003","","Smallmouth Bass",NA,"unknown","Illegal Introduction",NA,"",NA,NA,NA,NA,"True",NA
"Digby",32,"CLEARWATER","Lake","","Meteghan","Salmon River (Digby)","DA1L",4,"76Z2","21B01",20,256903,4898200,"11 Aug 2010","","Smallmouth Bass",NA,"angling","Illegal Introduction",1,"Hours",4,4,NA,NA,"True",NA
"Digby",42,"SALMON RIVER","Lake","","Meteghan","Salmon River (Digby)","DA1",4,"76Z2","21B01",20,256113,4896100,"01 Jan 1995","","Smallmouth Bass",NA,"unknown","Illegal Introduction",NA,"",NA,NA,NA,NA,"True",NA
